"year","time2","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","all"
1982,1,-0.5166666666666666,-0.6223333333333333,-0.6366666666666667,-0.8283333333333334,-1.3553333333333333,-0.7383333333333334,-0.213,-1.198,-0.6776666666666666,-0.8893333333333333,-0.7773333333333333
1982,2,-0.42266666666666663,-0.5273333333333333,-0.7506666666666666,-0.44366666666666665,-0.7183333333333334,-0.632,-0.225,-0.4703333333333333,-0.41966666666666663,-0.6103333333333333,-0.5143333333333333
1982,3,-0.10300000000000001,-0.317,-0.07466666666666667,-0.314,-0.5283333333333333,-0.27266666666666667,-0.32799999999999996,-0.4796666666666667,-0.36,-0.34400000000000003,-0.32566666666666666
1982,4,-0.7756666666666666,-0.2533333333333333,-0.5556666666666666,-0.5733333333333334,-0.702,-0.5133333333333333,-0.6596666666666666,-0.9186666666666666,-0.48733333333333334,-1.0386666666666666,-0.6646666666666666
1982,5,-0.707,0.16066666666666665,-0.5256666666666667,0.26466666666666666,-0.109,-0.03266666666666667,0.09833333333333333,-0.42600000000000005,0.13266666666666668,-0.36933333333333335,-0.139
1982,6,-0.287,0.5503333333333333,0.049999999999999996,-0.07933333333333333,-0.001999999999999988,-0.41100000000000003,0.24933333333333332,-0.918,-0.7326666666666667,-0.4786666666666667,-0.23733333333333334
1982,7,-0.2786666666666667,0.08733333333333336,0.08866666666666667,-1.5166666666666666,-0.8626666666666667,-1.8936666666666666,-2.1186666666666665,-0.6706666666666666,-1.401,-0.19166666666666665,-0.9216666666666666
1982,8,-1.2253333333333334,-0.2866666666666667,-1.1276666666666666,-1.1743333333333335,-0.6803333333333333,-0.962,-0.6486666666666666,-0.5913333333333334,-1.2563333333333333,-0.7496666666666667,-0.8656666666666667
1982,9,-0.755,-0.529,-1.2893333333333332,-1.1506666666666667,-0.5813333333333333,-1.312,-0.9093333333333333,-0.4206666666666667,-1.3643333333333334,-0.5763333333333334,-0.8843333333333333
1982,10,-0.7626666666666666,0.22033333333333333,-0.651,-0.4956666666666667,-0.02366666666666667,-0.525,-0.6236666666666667,-0.20366666666666666,-0.747,-0.5563333333333333,-0.44433333333333336
1982,11,0.10033333333333334,0.4836666666666667,0.17366666666666666,0.21233333333333335,-0.06733333333333333,0.01933333333333334,-0.012666666666666665,0.366,0.031666666666666676,0.136,0.137
1982,12,-0.243,0.016333333333333356,-0.12233333333333335,0.2826666666666667,-0.49666666666666665,-0.12833333333333335,0.4096666666666667,-0.46066666666666667,-0.02266666666666667,-0.10066666666666667,-0.08233333333333333
1983,1,-0.2233333333333333,0.145,-0.37133333333333335,0.44033333333333335,-0.43333333333333335,0.048666666666666664,0.358,-0.3806666666666667,0.437,-0.29000000000000004,-0.017666666666666664
1983,2,-0.5886666666666667,0.25066666666666665,-0.71,-0.12,-0.309,-0.3416666666666667,0.213,-0.6726666666666666,0.4443333333333333,0.2573333333333333,-0.12933333333333333
1983,3,-0.27266666666666667,0.159,-0.4076666666666667,-0.5746666666666667,-0.6073333333333334,-0.592,0.10466666666666667,-0.6026666666666667,0.16899999999999998,0.081,-0.244
1983,4,0.04866666666666666,0.9256666666666666,-0.23299999999999998,0.2936666666666667,-0.5660000000000001,0.082,0.362,-0.18733333333333332,0.968,0.48966666666666664,0.228
1983,5,-1.0966666666666667,0.393,-0.682,0.241,-0.35966666666666663,0.44233333333333336,0.5166666666666666,0.09999999999999999,0.8403333333333334,0.42333333333333334,0.13733333333333334
1983,6,-2.762,-2.1186666666666665,-1.6563333333333332,-1.23,-0.7713333333333333,-0.5693333333333334,-1.089,-0.9426666666666667,-0.371,-0.09966666666666667,-1.0656666666666668
1983,7,-2.1870000000000003,-2.900666666666667,-1.0883333333333334,-1.9606666666666666,-0.8756666666666667,-1.0166666666666666,-1.6676666666666666,-0.318,-0.8313333333333334,0.5766666666666667,-1.1296666666666666
1983,8,-0.8903333333333333,-0.7296666666666667,-0.775,-0.9823333333333334,-0.10833333333333332,-0.46366666666666667,-0.9023333333333333,0.13966666666666666,-0.268,0.39766666666666667,-0.41533333333333333
1983,9,0.39766666666666667,-0.9830000000000001,0.5473333333333333,-0.5773333333333334,0.5973333333333334,0.27466666666666667,-0.3993333333333333,0.631,0.731,0.643,0.216
1983,10,-1.2986666666666666,-0.8663333333333333,-0.347,-0.9223333333333333,-0.14566666666666667,0.0013333333333333346,-0.3243333333333333,0.6990000000000001,0.7203333333333333,0.7693333333333333,-0.08666666666666667
1983,11,-1.146,-0.887,-0.9963333333333334,-0.7123333333333334,-1.2653333333333334,-0.32433333333333336,-0.336,-0.363,-0.060999999999999985,-0.3576666666666667,-0.604
1983,12,-0.944,-1.065,-1.0546666666666666,-1.5010000000000001,-1.0863333333333334,-0.645,-0.8059999999999999,-0.9873333333333333,-0.41733333333333333,-0.9073333333333333,-0.927
1984,1,-0.9563333333333334,-0.6276666666666667,-2.001,-1.2133333333333334,-1.6663333333333334,-0.885,-0.5686666666666667,-1.3356666666666666,-0.8623333333333333,-0.8696666666666667,-1.0863333333333334
1984,2,-0.8530000000000001,-0.8346666666666667,-1.7453333333333334,-1.8656666666666666,-2.143,-0.8763333333333333,-0.5720000000000001,-1.206,-0.5136666666666666,-0.525,-1.091
1984,3,-0.9043333333333333,-1.2933333333333334,-2.0820000000000003,-1.7953333333333334,-2.151,-1.4986666666666666,-0.816,-1.3283333333333334,-1.0863333333333334,-0.5306666666666666,-1.319
1984,4,0.16766666666666669,-1.4126666666666665,-0.7613333333333334,-1.4396666666666667,-1.0183333333333333,-0.7903333333333333,-0.7919999999999999,-1.0363333333333333,-1.1216666666666666,-0.637,-0.8953333333333333
1984,5,0.2503333333333333,-0.5943333333333334,-1.0543333333333333,-1.0543333333333333,-0.18033333333333335,-0.7220000000000001,-0.7426666666666667,-0.74,-0.874,-0.786,-0.671
1984,6,0.28200000000000003,1.1346666666666667,-0.108,-0.14833333333333334,-0.17633333333333334,-0.306,-0.34099999999999997,0.26766666666666666,-0.272,-0.439,-0.04833333333333334
1984,7,0.21566666666666667,1.434,0.2533333333333333,0.6256666666666667,0.728,0.5056666666666667,0.43533333333333335,0.28700000000000003,0.231,-0.056333333333333346,0.43966666666666665
1984,8,0.883,1.299,1.393,1.2796666666666667,-0.24166666666666667,-0.16633333333333333,0.26566666666666666,-0.41233333333333333,-0.6233333333333333,-0.63,0.21166666666666664
1984,9,-1.432,-0.554,-0.6153333333333333,-0.6693333333333333,-0.12133333333333335,-0.4933333333333333,-0.129,-0.29233333333333333,0.09666666666666666,-0.025999999999999978,-0.369
1984,10,-2.26,-1.1476666666666666,-1.061,-1.0939999999999999,-0.4116666666666667,-0.9603333333333334,-1.1036666666666666,-0.06333333333333332,-0.633,0.011999999999999992,-0.8023333333333333
1984,11,-2.1069999999999998,-1.3986666666666667,-1.0386666666666666,-1.3493333333333333,-0.20833333333333331,-0.457,-1.1216666666666666,-0.26133333333333336,-0.583,-0.472,-0.844
1984,12,-1.5356666666666667,-1.1283333333333334,-1.16,-1.4866666666666666,-0.8183333333333334,-0.547,-0.7353333333333334,-0.713,-0.5876666666666667,-0.45266666666666666,-0.877
1985,1,-1.5953333333333333,-0.957,-1.4253333333333333,-1.6596666666666666,-1.326,-0.984,-0.6903333333333334,-1.136,-0.7513333333333333,-0.7463333333333334,-1.095
1985,2,-1.4383333333333335,-0.5246666666666666,-1.183,-1.357,-0.5026666666666666,-0.7116666666666667,-0.6516666666666666,-0.3416666666666667,-0.7836666666666667,-0.060000000000000005,-0.719
1985,3,-1.1873333333333334,-0.8059999999999999,-0.9086666666666666,-1.0376666666666665,-0.48433333333333334,-0.5416666666666666,-0.393,-0.296,-0.10566666666666666,0.26666666666666666,-0.48966666666666664
1985,4,-0.606,-0.08966666666666666,-0.3783333333333333,-0.24366666666666667,-0.6376666666666667,-0.11,0.07033333333333333,-0.6343333333333333,-0.32366666666666666,-0.31433333333333335,-0.32566666666666666
1985,5,-0.15966666666666668,-0.3323333333333333,-0.18933333333333333,-0.40166666666666667,0.0033333333333333305,-0.0076666666666666645,-0.22,-0.01200000000000001,-0.543,-0.032999999999999995,-0.19133333333333333
1985,6,-0.9159999999999999,-1.1266666666666667,-1.0633333333333335,-0.8899999999999999,-0.42833333333333334,-0.48733333333333334,-0.369,-0.44533333333333336,-0.829,-0.9253333333333332,-0.7296666666666667
1985,7,0.08233333333333333,-2.584,0.09599999999999999,-1.0373333333333334,-0.17033333333333334,-0.473,-0.714,-0.9416666666666667,-0.9076666666666666,-0.8706666666666667,-0.758
1985,8,1.2093333333333334,-0.26166666666666666,1.4456666666666667,0.5316666666666666,-0.896,-0.696,-0.474,-0.908,-1.0633333333333332,-0.7193333333333334,-0.2776666666666667
1985,9,0.42133333333333334,-0.8536666666666667,0.8246666666666667,-0.19333333333333333,0.6556666666666666,0.027000000000000007,-0.4196666666666667,-0.04233333333333333,-0.354,-0.7776666666666667,-0.10433333333333333
1985,10,-1.658,-0.18100000000000002,-0.5543333333333333,-0.5106666666666666,-0.5286666666666666,-0.05,-0.18266666666666667,-0.11233333333333333,0.17066666666666666,-0.5966666666666667,-0.38333333333333336
1985,11,-1.3253333333333333,0.034333333333333334,-0.8069999999999999,-0.5663333333333334,-1.0433333333333334,-0.6819999999999999,-0.5496666666666666,-0.33699999999999997,-0.157,-0.5636666666666666,-0.5786666666666667
1985,12,-2.6653333333333333,-1.2489999999999999,-2.378,-1.083,-1.3833333333333333,-1.0613333333333332,-0.7093333333333334,-0.7556666666666667,-0.7290000000000001,-0.867,-1.2103333333333333
1986,1,-1.4466666666666665,-0.274,-1.656,-0.544,-2.0263333333333335,-0.9296666666666666,-0.37366666666666665,-1.2836666666666667,-1.0106666666666666,-1.5316666666666667,-1.1106666666666667
1986,2,-1.3840000000000001,-0.5526666666666666,-1.8986666666666667,-0.7943333333333333,-1.2733333333333332,-0.7456666666666667,-0.37866666666666665,-1.0293333333333334,-1.267,-1.43,-1.0736666666666665
1986,3,-1.0050000000000001,-0.9776666666666667,-1.807,-1.3846666666666667,-1.432,-0.9666666666666667,-0.9043333333333333,-1.3286666666666667,-1.2173333333333334,-1.3699999999999999,-1.245
1986,4,-0.9163333333333333,-0.8033333333333333,-1.537,-1.302,-1.3826666666666667,-0.9973333333333333,-0.7633333333333333,-1.2466666666666666,-0.7113333333333334,-0.6456666666666667,-1.017
1986,5,-0.9756666666666667,-0.741,-1.1823333333333332,-0.24300000000000002,-0.9056666666666666,-0.909,-0.5863333333333334,-0.5176666666666667,-0.25,-0.33233333333333337,-0.6293333333333333
1986,6,-1.3960000000000001,-1.368,-1.627,-0.5349999999999999,-0.37133333333333335,-0.26466666666666666,-0.3426666666666667,-0.5693333333333334,-0.8626666666666666,-0.8063333333333333,-0.775
1986,7,-3.1663333333333332,-2.549,-2.3906666666666667,-1.407,-0.6136666666666666,-0.42533333333333334,-0.7336666666666667,-0.35633333333333334,-0.00766666666666668,-0.7683333333333333,-1.1116666666666666
1986,8,-1.8296666666666668,-0.8676666666666666,-1.0383333333333333,-0.5416666666666666,-0.012333333333333344,-0.48966666666666664,-0.8263333333333334,-0.2573333333333333,-0.27799999999999997,-0.25666666666666665,-0.586
1986,9,-1.176,-0.5846666666666667,-1.0243333333333333,0.238,-1.0813333333333333,-0.03000000000000001,-0.207,-0.8296666666666667,0.4336666666666667,-0.5106666666666667,-0.44233333333333336
1986,10,-1.3163333333333334,-0.5866666666666667,-1.6086666666666667,-0.9773333333333333,-0.8643333333333334,-0.7566666666666666,-1.1703333333333332,-0.7943333333333333,-0.591,-0.447,-0.886
1986,11,-1.6206666666666667,-1.152,-1.6986666666666668,-1.562,-0.277,-0.76,-0.95,-0.489,-0.6016666666666667,-0.29833333333333334,-0.884
1986,12,-1.4773333333333334,-1.6646666666666667,-1.1360000000000001,-1.448,-0.627,-0.27566666666666667,-0.324,-0.763,-0.38333333333333336,-0.6096666666666667,-0.8193333333333332
1987,1,-0.8926666666666667,-1.4493333333333334,-0.763,-1.0563333333333333,-0.6296666666666667,-0.5506666666666666,-0.19166666666666668,-0.7163333333333334,-0.37933333333333336,-0.612,-0.6893333333333334
1987,2,-0.7693333333333334,-0.7046666666666667,-0.5993333333333333,-0.4393333333333333,-0.17866666666666667,-0.59,-0.11166666666666666,-0.4666666666666667,-0.31233333333333335,-0.5953333333333334,-0.45266666666666666
1987,3,-1.0270000000000001,-0.5026666666666667,-1.0766666666666667,-0.5416666666666666,-0.8926666666666667,-0.9583333333333334,-0.10200000000000001,-0.7633333333333333,-0.36566666666666664,-0.5153333333333333,-0.6463333333333333
1987,4,-1.0916666666666668,0.18766666666666668,-0.989,-0.09166666666666667,-1.1026666666666667,-0.5706666666666667,-0.015666666666666672,-0.654,0.21366666666666667,0.33066666666666666,-0.3413333333333333
1987,5,-1.9303333333333335,-0.30333333333333334,-1.08,0.04733333333333334,-1.1903333333333335,-0.3693333333333333,-0.17033333333333334,-0.732,-0.021000000000000008,0.571,-0.4533333333333333
1987,6,-1.4726666666666666,-0.16766666666666666,-0.6733333333333333,-0.30233333333333334,-0.7376666666666667,-0.132,-0.5273333333333333,-0.44999999999999996,0.09700000000000003,0.007999999999999995,-0.40099999999999997
1987,7,-0.8943333333333333,-1.5396666666666667,-0.883,-1.0283333333333333,-1.407,-0.775,-0.649,-0.8296666666666667,-0.6333333333333333,-0.3183333333333333,-0.866
1987,8,-2.1066666666666665,-1.2926666666666666,-1.7416666666666667,-1.0230000000000001,-0.8043333333333333,-0.49533333333333335,-0.7203333333333333,-0.305,-0.18800000000000003,0.008999999999999996,-0.782
1987,9,-2.586666666666667,-0.4446666666666667,-1.8359999999999999,-0.6806666666666666,-1.0616666666666668,-0.624,-0.6246666666666667,-0.7443333333333334,-0.20333333333333334,-0.44666666666666666,-0.8566666666666667
1987,10,-1.831,-0.3466666666666667,-0.7673333333333333,-0.26466666666666666,-0.5513333333333333,-0.7003333333333333,-0.4666666666666667,0.06666666666666667,-0.5946666666666667,0.525,-0.43566666666666665
1987,11,-1.4773333333333334,-0.434,-0.4716666666666666,0.015333333333333329,0.004999999999999995,-0.229,-0.028000000000000004,0.5633333333333334,0.23466666666666666,0.834,-0.02066666666666667
1987,12,-1.8846666666666667,-0.796,-1.0883333333333334,0.17033333333333334,-0.555,-0.591,0.19066666666666665,-0.17266666666666666,0.11133333333333334,0.295,-0.3453333333333333
1988,1,-1.184,-0.030333333333333334,-0.30866666666666664,1.0666666666666667,0.3713333333333333,0.294,0.5796666666666667,0.3466666666666667,0.654,0.7103333333333334,0.318
1988,2,-1.0070000000000001,0.183,-0.8106666666666668,0.7563333333333333,-0.37966666666666665,-0.012333333333333339,0.325,0.19133333333333333,0.8046666666666666,0.987,0.17366666666666666
1988,3,-0.8123333333333334,-0.496,-0.44733333333333336,-0.178,-0.7436666666666667,-0.16066666666666668,0.08099999999999999,0.044333333333333336,0.6256666666666667,0.9736666666666667,-0.039
1988,4,-0.123,-0.011000000000000001,-0.353,0.5993333333333333,-0.613,-0.125,0.014333333333333318,-0.5489999999999999,-0.29633333333333334,-0.04800000000000001,-0.15866666666666668
1988,5,-0.5216666666666667,0.022,-0.473,0.8756666666666666,-0.551,-0.15533333333333332,-0.38366666666666666,-0.535,-0.8143333333333332,0.5216666666666667,-0.20466666666666666
1988,6,-0.4556666666666667,0.32566666666666666,-0.937,0.739,-0.5499999999999999,-0.31766666666666665,-0.658,-0.14966666666666667,-0.756,0.06966666666666667,-0.2763333333333333
1988,7,-0.11,-0.6133333333333333,-0.9356666666666666,-0.23100000000000004,0.321,-0.35333333333333333,-1.2036666666666667,0.349,-0.154,0.598,-0.20533333333333334
1988,8,0.26533333333333337,-0.7613333333333334,-0.449,-0.7656666666666667,-0.516,-0.8420000000000001,-0.993,-0.11566666666666668,-0.8583333333333334,0.172,-0.49266666666666664
1988,9,-0.24266666666666667,-0.4046666666666667,-0.37333333333333335,-0.20233333333333334,-0.56466666666666665,-0.5113333333333333,-0.6943333333333334,-0.156,-0.22666666666666668,0.598,-0.2603333333333333
1988,10,-1.1676666666666666,-0.4986666666666667,-1.0326666666666666,-0.3996666666666666,-0.765,-0.7593333333333333,-0.5743333333333334,-0.578,-0.459,-0.17266666666666666,-0.6106666666666667
1988,11,-1.7883333333333333,-1.4223333333333332,-1.554,-1.4106666666666667,-0.777,-1.0206666666666666,-1.024,-0.7036666666666667,-0.8523333333333333,-0.6083333333333334,-1.0666666666666667
1988,12,-1.83,-0.9436666666666667,-1.681,-1.064,-1.1139999999999999,-1.0303333333333333,-1.0483333333333333,-0.9743333333333334,-1.0446666666666666,-1.0513333333333332,-1.1523333333333334
1989,1,-0.8503333333333333,-0.45166666666666666,-0.32333333333333336,-0.459,-0.347,0.12633333333333333,0.16333333333333333,-0.052,-0.5436666666666666,-0.5563333333333333,-0.31833333333333336
1989,2,-0.16866666666666666,-0.013000000000000013,0.267,0.08833333333333333,-0.34833333333333333,0.2786666666666667,0.178,-0.20433333333333334,-0.254,-0.33666666666666667,-0.06833333333333333
1989,3,-0.32866666666666666,-0.2633333333333333,0.10066666666666665,-0.18866666666666668,-0.38166666666666665,-0.0036666666666666536,0.4956666666666667,-0.6556666666666666,-0.267,-0.9836666666666667,-0.26233333333333336
1989,4,0.037,-0.16766666666666669,0.49066666666666664,0.156,0.2593333333333333,-0.021666666666666667,-0.10433333333333333,-0.26666666666666666,-0.136,-0.29866666666666664,-0.022333333333333337
1989,5,-0.13666666666666666,-0.7916666666666666,-0.15866666666666668,-0.6003333333333334,-0.9556666666666667,-0.5713333333333334,-0.5776666666666667,-0.8986666666666666,0.13133333333333336,-0.14166666666666666,-0.4646666666666667
1989,6,-1.8479999999999999,-1.5366666666666666,-1.1766666666666667,-0.848,-1.1226666666666667,-0.512,-0.7686666666666666,-0.5803333333333334,-0.17766666666666667,0.16033333333333336,-0.7686666666666666
1989,7,-1.4769999999999999,-1.13,-1.0336666666666665,-0.9416666666666667,-0.9393333333333334,-0.7053333333333334,-0.7213333333333333,-0.587,-0.473,0.10966666666666666,-0.7386666666666667
1989,8,0.103,0.8226666666666667,-0.8633333333333333,-0.42133333333333334,-1.5153333333333332,-0.882,-1.333,-0.587,-0.6756666666666666,0.013000000000000003,-0.573
1989,9,-0.476,-0.22333333333333333,-0.6346666666666666,0.16533333333333333,-0.26433333333333336,-0.08433333333333334,-0.2876666666666667,-0.05466666666666667,-0.43000000000000005,0.05466666666666666,-0.212
1989,10,-1.2666666666666666,0.25566666666666665,-0.7996666666666666,-0.7943333333333333,-0.6483333333333333,-0.41833333333333333,-0.7966666666666666,-0.5436666666666666,-0.3056666666666667,-0.31433333333333335,-0.5536666666666666
1989,11,-0.3773333333333333,0.22866666666666666,-0.129,-1.149,-0.4116666666666667,-0.09166666666666667,-0.8396666666666667,-0.5956666666666667,-0.7113333333333334,-0.6343333333333333,-0.5093333333333333
1989,12,-0.5063333333333333,0.15266666666666664,-0.278,-1.1480000000000001,-0.15066666666666667,-0.3883333333333333,-0.806,-0.9339999999999999,-1.0246666666666666,-1.1966666666666668,-0.6756666666666666
1990,1,-0.38466666666666666,-0.09300000000000001,-0.26,-1.198,-0.289,-0.5493333333333333,-0.387,-0.866,-0.8046666666666666,-0.9066666666666666,-0.6016666666666667
1990,2,-0.369,0.5816666666666667,-0.137,-0.30333333333333334,0.014999999999999994,-0.20299999999999999,0.054666666666666676,0.11633333333333333,-0.02966666666666665,-0.19266666666666662,-0.04966666666666666
1990,3,0.6326666666666667,1.254,0.8846666666666666,0.7236666666666667,0.897,0.19199999999999998,0.20433333333333334,-0.07100000000000001,-0.09966666666666667,-0.46166666666666667,0.3473333333333333
1990,4,0.6543333333333333,1.081,0.953,0.21033333333333334,-0.03433333333333334,-0.3056666666666667,-0.137,-1.073,-0.42333333333333334,-0.47833333333333333,-0.03933333333333333
1990,5,0.494,0.6053333333333334,0.36433333333333334,-0.28600000000000003,-0.41500000000000004,-0.576,-0.11699999999999999,-0.334,-0.7196666666666667,-0.09466666666666666,-0.15233333333333335
1990,6,-0.08766666666666664,0.3403333333333334,-0.18433333333333335,-0.10733333333333334,-0.5343333333333333,0.17966666666666664,-0.18466666666666665,-0.33766666666666667,-0.2026666666666667,-0.42366666666666664,-0.17866666666666667
1990,7,-0.044333333333333336,0.4533333333333333,0.16233333333333336,-0.2856666666666667,0.5083333333333333,0.543,-0.827,-0.14966666666666667,0.427,-0.03933333333333334,0.054999999999999986
1990,8,0.47333333333333333,0.5153333333333333,0.9986666666666666,-0.2796666666666667,0.7406666666666667,-0.03433333333333334,-0.5843333333333334,-0.46166666666666667,-0.6773333333333333,-0.5993333333333334,-0.062
1990,9,0.41300000000000003,0.562,0.6646666666666667,0.2693333333333333,-0.08666666666666667,-0.07366666666666667,0.14133333333333334,-0.996,-0.438,-1.185,-0.14433333333333334
1990,10,1.0996666666666666,1.4246666666666667,0.4043333333333333,0.707,-0.26,-0.40199999999999997,0.16933333333333334,-0.9299999999999999,0.052333333333333336,-0.954,0.05066666666666667
1990,11,0.9246666666666666,1.4413333333333334,0.666,1.2723333333333333,0.337,-0.134,-0.22433333333333333,-0.08733333333333333,0.055,-0.128,0.349
1990,12,0.9553333333333333,2.4536666666666664,0.8243333333333334,1.5443333333333333,0.277,-0.20066666666666666,-0.010666666666666665,-0.27066666666666667,0.08900000000000001,-0.715,0.40066666666666667
1991,1,0.16033333333333333,2.005,-0.11166666666666666,0.953,-0.18733333333333332,-0.7003333333333334,-0.46599999999999997,-0.5106666666666666,-0.293,-0.581,-0.037000000000000005
1991,2,0.499,1.2186666666666666,-0.1366666666666667,0.374,0.12966666666666668,-0.9413333333333334,-0.877,-0.14666666666666667,-0.5943333333333334,-0.7050000000000001,-0.18933333333333335
1991,3,0.26966666666666667,0.616,-0.3,0.5306666666666667,0.08333333333333333,-0.6156666666666667,-0.3486666666666667,-0.008666666666666668,0.11800000000000001,-0.254,-0.010666666666666666
1991,4,0.395,1.4243333333333332,0.08433333333333333,1.5303333333333333,-0.3403333333333333,0.29,0.29066666666666663,-0.42,0.6513333333333333,-0.05833333333333333,0.34833333333333333
1991,5,0.39,0.894,-0.27066666666666667,1.4056666666666666,-1.0236666666666667,-0.195,0.14400000000000002,-0.7193333333333334,-0.19133333333333336,-0.5086666666666666,-0.05333333333333333
1991,6,1.179,1.472,-0.18866666666666668,1.1400000000000001,-0.47100000000000003,0.404,0.5736666666666667,0.8026666666666666,1.0816666666666666,0.12100000000000001,0.595
1991,7,0.5389999999999999,0.18766666666666668,-0.664,0.039333333333333324,-0.5543333333333333,0.44666666666666666,0.6476666666666667,0.20800000000000002,1.1326666666666667,-0.030333333333333323,0.21766666666666665
1991,8,-0.7953333333333332,-0.9596666666666667,-1.9436666666666667,-1.2309999999999999,-1.198,-0.25633333333333336,0.016999999999999998,-0.39,0.4776666666666667,-0.057,-0.5623333333333334
1991,9,-0.01933333333333333,-1.2963333333333333,-0.587,-0.9953333333333334,-0.49666666666666665,-0.18133333333333335,-0.4036666666666666,-0.21966666666666665,-0.4066666666666667,-0.20433333333333334,-0.4663333333333334
1991,10,-0.40099999999999997,-0.894,-1.101,-0.19266666666666665,-1.4156666666666666,-0.5006666666666667,0.9199999999999999,-1.017,-0.7006666666666667,-0.8843333333333333,-0.6046666666666667
1991,11,-0.7436666666666667,-1.1736666666666666,-0.9416666666666667,-0.615,-1.151,-0.726,0.23866666666666667,-1.202,-0.5836666666666667,-1.3853333333333333,-0.819
1991,12,0.07333333333333333,0.008666666666666684,0.24766666666666665,0.19066666666666668,0.16733333333333336,-0.20566666666666666,0.357,-0.5856666666666667,-0.174,-0.584,-0.06966666666666667
1992,1,0.4633333333333333,0.026000000000000006,0.497,0.39366666666666666,0.2653333333333333,0.04033333333333333,0.10133333333333334,-0.314,0.16766666666666666,-0.201,0.12266666666666667
1992,2,-0.15633333333333332,-0.31766666666666665,0.293,-0.187,0.079,0.006000000000000001,-0.11066666666666668,-0.364,-0.034666666666666665,-0.38,-0.12433333333333334
1992,3,0.6086666666666667,0.29033333333333333,0.7396666666666667,0.21633333333333332,-0.15433333333333335,0.3953333333333333,0.012666666666666668,-0.196,0.6856666666666666,0.37466666666666665,0.2803333333333333
1992,4,-0.13866666666666663,-0.25733333333333336,0.04033333333333334,-0.3863333333333333,-0.20800000000000002,0.3526666666666667,0.27,-0.48033333333333333,0.2683333333333333,0.286,-0.011666666666666659
1992,5,-0.28933333333333333,-0.355,-0.547,-1.0070000000000001,-0.9286666666666666,-0.10666666666666666,-0.628,-0.899,-0.20233333333333334,-0.217,-0.5243333333333333
